Order_ID	Customer	Customer_Country	Employee	Order_Year	Order_Month	Shipper	Freight	Product	Sales	Product_Unit_Price	Product_Units_InStock	Product_Units_On_Order	Category	Supplier	Supplier_Country	Order_Unit_Cost	Order_ExtendedCost	Profit	Count	__SEGMENT
10444	Berglunds	Sweden	Leverling	2007	7-Feb	Federal Shipping	3.5	My Brand C	312	39	0	0	Meat	Pavlova	Australia	12	120	192	1	All Data
10444	Berglunds	Sweden	Leverling	2007	7-Feb	Federal Shipping	3.5	My Brand D	373.5	31.23	15	0	Confections	Heli	Germany	10	150	223.5	1	All Data
10444	Berglunds	Sweden	Leverling	2007	7-Feb	Federal Shipping	3.5	My Brand C	115.2	18	20	0	Beverages	Bigfoot	USA	6	48	67.2	1	All Data
10444	Berglunds	Sweden	Leverling	2007	7-Feb	Federal Shipping	3.5	My Brand C	231	9.65	85	0	Seafood	NE Seafood	USA	3	90	141	1	All Data
10445	Berglunds	Sweden	Leverling	2007	7-Feb	Speedy Express	9.3	My Brand B	86.4	18	69	0	Beverages	Joyeux	France	6	36	50.4	1	All Data
10445	Berglunds	Sweden	Leverling	2007	7-Feb	Speedy Express	9.3	My Brand A	88.5	7.45	21	0	Meat	Ma Maison	Canada	2	30	58.5	1	All Data
10446	Toms	Germany	Suyama	2007	7-Feb	Speedy Express	14.68	My Brand C	78.84	9.2	25	0	Confections	Specialty	UK	3	36	42.84	1	All Data
10446	Toms	Germany	Suyama	2007	7-Feb	Speedy Express	14.68	My Brand A	64.8	4.5	20	0	Beverages	Refrescos	Brazil	1	20	44.8	1	All Data
10446	Toms	Germany	Suyama	2007	7-Feb	Speedy Express	14.68	My Brand A	27	12.5	0	70	Dairy Products	Formaggi	Italy	4	12	15	1	All Data
10446	Toms	Germany	Suyama	2007	7-Feb	Speedy Express	14.68	My Brand C	75.6	7	38	0	Grains	Gmate	Australia	2	30	45.6	1	All Data
10447	Ricardo	Brazil	Peacock	2007	7-Feb	United Package	68.66	My Brand A	292	9.2	25	0	Confections	Specialty	UK	3	120	172	1	All Data
10447	Ricardo	Brazil	Peacock	2007	7-Feb	United Package	68.66	My Brand B	588	21.05	76	0	Condiments	Cajun	USA	7	245	343	1	All Data
10447	Ricardo	Brazil	Peacock	2007	7-Feb	United Package	68.66	My Brand A	34.4	21.5	26	0	Dairy Products	Norske	Norway	7	14	20.4	1	All Data
10448	Rancho	Argentina	Peacock	2007	7-Feb	United Package	38.82	My Brand B	149.4	31.23	15	0	Confections	Heli	Germany	10	60	89.4	1	All Data
10448	Rancho	Argentina	Peacock	2007	7-Feb	United Package	38.82	My Brand D	294	18.4	123	0	Seafood	NE Seafood	USA	6	120	174	1	All Data
10449	Blondes PF	France	Leverling	2007	7-Feb	United Package	53.3	My Brand C	347.2	31	31	0	Seafood	Tokyo Tdrs	Japan	10	140	207.2	1	All Data
10449	Blondes PF	France	Leverling	2007	7-Feb	United Package	53.3	My Brand C	112	7	38	0	Grains	Gmate	Australia	2	40	72	1	All Data
10449	Blondes PF	France	Leverling	2007	7-Feb	United Package	53.3	My Brand B	1379	49.3	17	0	Confections	Forets	Canada	16	560	819	1	All Data
10450	V en stock	France	Callahan	2007	7-Feb	United Package	7.23	My Brand D	396.8	31	31	0	Seafood	Tokyo Tdrs	Japan	10	200	196.8	1	All Data
10450	V en stock	France	Callahan	2007	7-Feb	United Package	7.23	My Brand D	28.32	7.45	21	0	Meat	Ma Maison	Canada	2	12	16.32	1	All Data
10451	QUICK Stop	Germany	Peacock	2007	7-Feb	Federal Shipping	189.09	My Brand A	2073.6	24	115	0	Meat	Ma Maison	Canada	8	960	1113.6	1	All Data
10451	QUICK Stop	Germany	Peacock	2007	7-Feb	Federal Shipping	189.09	My Brand C	837.9	33.25	22	80	Grains	Plutzer	Germany	11	385	452.9	1	All Data
10451	QUICK Stop	Germany	Peacock	2007	7-Feb	Federal Shipping	189.09	My Brand A	423.36	21.05	76	0	Condiments	Cajun	USA	7	196	227.36	1	All Data
10451	QUICK Stop	Germany	Peacock	2007	7-Feb	Federal Shipping	189.09	My Brand A	514.8	13	32	0	Condiments	Plutzer	Germany	4	220	294.8	1	All Data
10452	Save-a-lot	USA	Callahan	2007	7-Feb	Speedy Express	140.26	My Brand A	546	45.6	26	0	Produce	Plutzer	Germany	15	225	321	1	All Data
10452	Save-a-lot	USA	Callahan	2007	7-Feb	Speedy Express	140.26	My Brand B	1472.5	19.45	27	0	Condiments	Leka	Singapore	6	600	872.5	1	All Data
10453	ATH	UK	Davolio	2007	7-Feb	United Package	25.36	My Brand B	137.7	12.75	15	70	Confections	Zaanse	Netherlands	4	60	77.7	1	All Data
10453	ATH	UK	Davolio	2007	7-Feb	United Package	25.36	My Brand D	270	15	15	10	Beverages	Pavlova	Australia	5	125	145	1	All Data
10454	La maison	France	Peacock	2007	7-Feb	Federal Shipping	2.74	My Brand A	222.4	17.45	29	0	Confections	Pavlova	Australia	6	120	102.4	1	All Data
10454	La maison	France	Peacock	2007	7-Feb	Federal Shipping	2.74	My Brand A	32	2.5	112	0	Dairy Products	Norske	Norway	1	20	12	1	All Data
10454	La maison	France	Peacock	2007	7-Feb	Federal Shipping	2.74	My Brand B	76.8	12	95	0	Seafood	Lyng	Denmark	4	40	36.8	1	All Data
10455	Wartian	Finland	Callahan	2007	7-Feb	United Package	180.45	My Brand C	288	18	69	0	Beverages	Joyeux	France	6	120	168	1	All Data
10455	Wartian	Finland	Callahan	2007	7-Feb	United Package	180.45	My Brand B	1310	32.8	0	0	Meat	Gmate	Australia	10	500	810	1	All Data
10455	Wartian	Finland	Callahan	2007	7-Feb	United Package	180.45	My Brand A	570	28.5	113	0	Condiments	Forets	Canada	9	225	345	1	All Data
10455	Wartian	Finland	Callahan	2007	7-Feb	United Package	180.45	My Brand B	516	21.5	26	0	Dairy Products	Norske	Norway	7	210	306	1	All Data
10456	Konglich	Germany	Callahan	2007	7-Feb	United Package	8.12	My Brand D	272	10	3	40	Confections	Specialty	UK	3	120	152	1	All Data
10456	Konglich	Germany	Callahan	2007	7-Feb	United Package	8.12	My Brand A	285.6	20	10	60	Confections	Karkki	Finland	6	126	159.6	1	All Data
10457	Konglich	Germany	Fuller	2007	7-Feb	Speedy Express	11.57	My Brand B	1584	55	79	0	Dairy Products	Gai P	France	18	648	936	1	All Data
10458	Supremes	Belgium	King	2007	7-Feb	Federal Shipping	147.06	My Brand B	747	31.23	15	0	Confections	Heli	Germany	10	300	447	1	All Data
10458	Supremes	Belgium	King	2007	7-Feb	Federal Shipping	147.06	My Brand A	1092	45.6	26	0	Produce	Plutzer	Germany	15	450	642	1	All Data
10458	Supremes	Belgium	King	2007	7-Feb	Federal Shipping	147.06	My Brand D	736	46	17	10	Beverages	Leka	Singapore	15	300	436	1	All Data
10458	Supremes	Belgium	King	2007	7-Feb	Federal Shipping	147.06	My Brand A	456	38	21	10	Grains	Pasta BSRL	Italy	12	180	276	1	All Data
10458	Supremes	Belgium	King	2007	7-Feb	Federal Shipping	147.06	My Brand A	860	21.5	26	0	Dairy Products	Norske	Norway	7	350	510	1	All Data
10459	V en stock	France	Peacock	2007	7-Feb	United Package	25.09	My Brand A	364.8	30	15	0	Produce	Kellys	USA	10	160	204.8	1	All Data
10459	V en stock	France	Peacock	2007	7-Feb	United Package	25.09	My Brand A	182.4	12	95	0	Seafood	Lyng	Denmark	4	80	102.4	1	All Data
10459	V en stock	France	Peacock	2007	7-Feb	United Package	25.09	My Brand D	1112	34.8	14	0	Dairy Products	Formaggi	Italy	11	440	672	1	All Data
10460	Folk Inc	Sweden	Callahan	2007	7-Feb	Speedy Express	16.27	My Brand C	157.5	12.5	6	10	Confections	Specialty	UK	4	84	73.5	1	All Data
10460	Folk Inc	Sweden	Callahan	2007	7-Feb	Speedy Express	16.27	My Brand D	18.6	7.75	125	0	Beverages	Plutzer	Germany	2	8	10.6	1	All Data
10461	LILA-Super	Venezuela	Davolio	2007	7-Feb	Federal Shipping	148.61	My Brand B	240	10	3	40	Confections	Specialty	UK	3	120	120	1	All Data
10461	LILA-Super	Venezuela	Davolio	2007	7-Feb	Federal Shipping	148.61	My Brand C	434.7	25.89	10	0	Seafood	Nord-Ost	Germany	8	224	210.7	1	All Data
10461	LILA-Super	Venezuela	Davolio	2007	7-Feb	Federal Shipping	148.61	My Brand C	864	24	115	0	Meat	Ma Maison	Canada	8	480	384	1	All Data
10462	Cons H	UK	Fuller	2007	7-Mar	Speedy Express	6.17	My Brand D	4.8	6	24	0	Seafood	Mayumis	Japan	2	2	2.8	1	All Data
10462	Cons H	UK	Fuller	2007	7-Mar	Speedy Express	6.17	My Brand A	151.2	9	61	0	Grains	PBAB	Sweden	3	63	88.2	1	All Data
10463	Supremes	Belgium	Buchanan	2007	7-Mar	Federal Shipping	14.78	My Brand A	153.3	9.2	25	0	Confections	Specialty	UK	3	63	90.3	1	All Data
10463	Supremes	Belgium	Buchanan	2007	7-Mar	Federal Shipping	14.78	My Brand D	560	14	26	0	Grains	Leka	Singapore	4	200	360	1	All Data
10464	Furia	Portugal	Peacock	2007	7-Mar	United Package	89	My Brand A	225.28	22	53	0	Condiments	Cajun	USA	7	112	113.28	1	All Data
10464	Furia	Portugal	Peacock	2007	7-Mar	United Package	89	My Brand C	110.4	46	17	10	Beverages	Leka	Singapore	15	45	65.4	1	All Data
10464	Furia	Portugal	Peacock	2007	7-Mar	United Package	89	My Brand B	729.6	38	21	10	Grains	Pasta BSRL	Italy	12	360	369.6	1	All Data
10464	Furia	Portugal	Peacock	2007	7-Mar	United Package	89	My Brand A	544	34	19	0	Dairy Products	Gai P	France	11	220	324	1	All Data
10465	Vaffel	Denmark	Davolio	2007	7-Mar	Federal Shipping	145.04	My Brand D	90	4.5	20	0	Beverages	Refrescos	Brazil	1	25	65	1	All Data
10465	Vaffel	Denmark	Davolio	2007	7-Mar	Federal Shipping	145.04	My Brand D	1603.8	123.79	0	0	Meat	Plutzer	Germany	40	720	883.8	1	All Data
10465	Vaffel	Denmark	Davolio	2007	7-Mar	Federal Shipping	145.04	My Brand A	294	18.4	123	0	Seafood	NE Seafood	USA	6	120	174	1	All Data
10465	Vaffel	Denmark	Davolio	2007	7-Mar	Federal Shipping	145.04	My Brand D	205.2	9.5	5	70	Seafood	Lyng	Denmark	3	90	115.2	1	All Data
10465	Vaffel	Denmark	Davolio	2007	7-Mar	Federal Shipping	145.04	My Brand D	325	16.25	65	0	Confections	Karkki	Finland	5	125	200	1	All Data
10466	Com�rcio	Brazil	Peacock	2007	7-Mar	Speedy Express	11.93	My Brand A	168	21	22	30	Dairy Products	CQL	Spain	7	70	98	1	All Data
10466	Com�rcio	Brazil	Peacock	2007	7-Mar	Speedy Express	11.93	My Brand B	48	12	95	0	Seafood	Lyng	Denmark	4	20	28	1	All Data
10467	Magazzini	Italy	Callahan	2007	7-Mar	United Package	4.93	My Brand D	100.8	4.5	20	0	Beverages	Refrescos	Brazil	1	28	72.8	1	All Data
10467	Magazzini	Italy	Callahan	2007	7-Mar	United Package	4.93	My Brand A	134.4	14	76	0	Confections	Heli	Germany	4	48	86.4	1	All Data
10468	Konglich	Germany	Leverling	2007	7-Mar	Federal Shipping	44.12	My Brand D	165.6	25.89	10	0	Seafood	Nord-Ost	Germany	8	64	101.6	1	All Data
10468	Konglich	Germany	Leverling	2007	7-Mar	Federal Shipping	44.12	My Brand B	552	46	17	10	Beverages	Leka	Singapore	15	225	327	1	All Data
10469	WC Markets	USA	Davolio	2007	7-Mar	Speedy Express	60.18	My Brand A	516.8	19	17	40	Beverages	Liquids	UK	6	240	276.8	1	All Data
10469	WC Markets	USA	Davolio	2007	7-Mar	Speedy Express	60.18	My Brand B	413.53	17.45	29	0	Confections	Pavlova	Australia	6	210	203.53	1	All Data
10469	WC Markets	USA	Davolio	2007	7-Mar	Speedy Express	60.18	My Brand B	26.35	19.45	27	0	Condiments	Leka	Singapore	6	12	14.35	1	All Data
10470	Bon app	France	Peacock	2007	7-Mar	United Package	64.56	My Brand A	1500	62.5	42	0	Seafood	Pavlova	Australia	20	600	900	1	All Data
10470	Bon app	France	Peacock	2007	7-Mar	United Package	64.56	My Brand C	108	9	61	0	Grains	PBAB	Sweden	3	45	63	1	All Data
10470	Bon app	France	Peacock	2007	7-Mar	United Package	64.56	My Brand A	212.8	33.25	22	80	Grains	Plutzer	Germany	11	88	124.8	1	All Data
10471	B Beverage	UK	Fuller	2007	7-Mar	Federal Shipping	45.59	My Brand C	720	30	15	0	Produce	Kellys	USA	10	300	420	1	All Data
10471	B Beverage	UK	Fuller	2007	7-Mar	Federal Shipping	45.59	My Brand D	608	38	21	10	Grains	Pasta BSRL	Italy	12	240	368	1	All Data
10472	Seven Seas	UK	Callahan	2007	7-Mar	Speedy Express	4.2	My Brand A	273.6	4.5	20	0	Beverages	Refrescos	Brazil	1	80	193.6	1	All Data
10472	Seven Seas	UK	Callahan	2007	7-Mar	Speedy Express	4.2	My Brand D	763.2	53	20	0	Produce	Gmate	Australia	17	306	457.2	1	All Data
10473	Island Trade	UK	Davolio	2007	7-Mar	Federal Shipping	16.37	My Brand A	24	2.5	112	0	Dairy Products	Norske	Norway	1	12	12	1	All Data
10473	Island Trade	UK	Davolio	2007	7-Mar	Federal Shipping	16.37	My Brand D	206.4	21.5	26	0	Dairy Products	Norske	Norway	7	84	122.4	1	All Data
10474	Pericles	Mexico	Buchanan	2007	7-Mar	United Package	83.49	My Brand A	223.2	23.25	35	0	Produce	Mayumis	Japan	7	84	139.2	1	All Data
10474	Pericles	Mexico	Buchanan	2007	7-Mar	United Package	83.49	My Brand A	655.2	45.6	26	0	Produce	Plutzer	Germany	15	270	385.2	1	All Data
10474	Pericles	Mexico	Buchanan	2007	7-Mar	United Package	83.49	My Brand C	308.7	18.4	123	0	Seafood	NE Seafood	USA	6	126	182.7	1	All Data
10474	Pericles	Mexico	Buchanan	2007	7-Mar	United Package	83.49	My Brand A	62	7.75	125	0	Beverages	Plutzer	Germany	2	20	42	1	All Data
10475	Supremes	Belgium	Dodsworth	2007	7-Mar	Speedy Express	68.52	My Brand B	297.5	12.5	0	70	Dairy Products	Formaggi	Italy	4	140	157.5	1	All Data
10475	Supremes	Belgium	Dodsworth	2007	7-Mar	Speedy Express	68.52	My Brand B	693.6	17	4	100	Condiments	Cajun	USA	5	300	393.6	1	All Data
10475	Supremes	Belgium	Dodsworth	2007	7-Mar	Speedy Express	68.52	My Brand A	514.08	18	57	0	Beverages	Karkki	Finland	6	252	262.08	1	All Data
10476	Abastos	Venezuela	Callahan	2007	7-Mar	Federal Shipping	4.41	My Brand B	36.48	24	115	0	Meat	Ma Maison	Canada	8	16	20.48	1	All Data
10476	Abastos	Venezuela	Callahan	2007	7-Mar	Federal Shipping	4.41	My Brand D	144	15	15	10	Beverages	Pavlova	Australia	5	60	84	1	All Data
10477	Princesa	Portugal	Buchanan	2007	7-Mar	United Package	13.02	My Brand A	216	18	39	0	Beverages	Liquids	UK	6	90	126	1	All Data
10477	Princesa	Portugal	Buchanan	2007	7-Mar	United Package	13.02	My Brand B	126	10	3	40	Confections	Specialty	UK	3	63	63	1	All Data
10477	Princesa	Portugal	Buchanan	2007	7-Mar	United Package	13.02	My Brand A	216	18	69	0	Beverages	Joyeux	France	6	120	96	1	All Data
10478	V en stock	France	Fuller	2007	7-Mar	Federal Shipping	4.81	My Brand B	471.2	31	31	0	Seafood	Tokyo Tdrs	Japan	10	200	271.2	1	All Data
10479	Canyon Groc	USA	Leverling	2007	7-Mar	Federal Shipping	708.95	My Brand D	6324	263.5	17	0	Beverages	Joyeux	France	84	2520	3804	1	All Data
10479	Canyon Groc	USA	Leverling	2007	7-Mar	Federal Shipping	708.95	My Brand D	733.6	32.8	0	0	Meat	Gmate	Australia	10	280	453.6	1	All Data
10479	Canyon Groc	USA	Leverling	2007	7-Mar	Federal Shipping	708.95	My Brand B	2640	55	79	0	Dairy Products	Gai P	France	18	1080	1560	1	All Data
10479	Canyon Groc	USA	Leverling	2007	7-Mar	Federal Shipping	708.95	My Brand B	798	33.25	22	80	Grains	Plutzer	Germany	11	330	468	1	All Data
10480	Folies	France	Suyama	2007	7-Mar	United Package	1.35	My Brand A	228	9.5	36	0	Confections	Zaanse	Netherlands	3	90	138	1	All Data
10480	Folies	France	Suyama	2007	7-Mar	United Package	1.35	My Brand B	528	55	79	0	Dairy Products	Gai P	France	18	216	312	1	All Data
10481	Ricardo	Brazil	Callahan	2007	7-Mar	United Package	64.33	My Brand C	384	20	10	60	Confections	Karkki	Finland	6	144	240	1	All Data
10481	Ricardo	Brazil	Callahan	2007	7-Mar	United Package	64.33	My Brand C	1088	34	19	0	Dairy Products	Gai P	France	11	440	648	1	All Data
10482	Lazy K	USA	Davolio	2007	7-Mar	Federal Shipping	7.48	My Brand B	147	18.4	123	0	Seafood	NE Seafood	USA	6	60	87	1	All Data
10483	WC Markets	USA	King	2007	7-Mar	United Package	15.28	My Brand A	372.4	14	111	0	Beverages	Bigfoot	USA	4	140	232.4	1	All Data
10483	WC Markets	USA	King	2007	7-Mar	United Package	15.28	My Brand A	296.4	13	32	0	Condiments	Plutzer	Germany	4	120	176.4	1	All Data
10484	B Beverage	UK	Leverling	2007	7-Mar	Federal Shipping	6.88	My Brand A	112	10	3	40	Confections	Specialty	UK	3	42	70	1	All Data
10484	B Beverage	UK	Leverling	2007	7-Mar	Federal Shipping	6.88	My Brand A	147	18.4	123	0	Seafood	NE Seafood	USA	6	60	87	1	All Data
10484	B Beverage	UK	Leverling	2007	7-Mar	Federal Shipping	6.88	My Brand B	127.2	53	20	0	Produce	Gmate	Australia	17	51	76.2	1	All Data
10485	LINO-Deli	Venezuela	Peacock	2007	7-Mar	United Package	64.45	My Brand D	273.6	19	17	40	Beverages	Liquids	UK	6	120	153.6	1	All Data
10485	LINO-Deli	Venezuela	Peacock	2007	7-Mar	United Package	64.45	My Brand A	144	10	13	70	Condiments	Liquids	UK	3	60	84	1	All Data
10485	LINO-Deli	Venezuela	Peacock	2007	7-Mar	United Package	64.45	My Brand A	518.4	24	115	0	Meat	Ma Maison	Canada	8	240	278.4	1	All Data
10485	LINO-Deli	Venezuela	Peacock	2007	7-Mar	United Package	64.45	My Brand C	648	15	15	10	Beverages	Pavlova	Australia	5	300	348	1	All Data
10486	Abastos	Venezuela	Davolio	2007	7-Mar	United Package	30.53	My Brand D	84	21	22	30	Dairy Products	CQL	Spain	7	35	49	1	All Data
10486	Abastos	Venezuela	Davolio	2007	7-Mar	United Package	30.53	My Brand D	1060	53	20	0	Produce	Gmate	Australia	17	425	635	1	All Data
10486	Abastos	Venezuela	Davolio	2007	7-Mar	United Package	30.53	My Brand A	128	10	4	20	Produce	Tokyo Tdrs	Japan	3	48	80	1	All Data
10487	Qn Cozinha	Brazil	Fuller	2007	7-Mar	United Package	71.07	My Brand A	36.5	9.2	25	0	Confections	Specialty	UK	3	15	21.5	1	All Data
10487	Qn Cozinha	Brazil	Fuller	2007	7-Mar	United Package	71.07	My Brand D	747	31.23	15	0	Confections	Heli	Germany	10	300	447	1	All Data
10487	Qn Cozinha	Brazil	Fuller	2007	7-Mar	United Package	71.07	My Brand D	106.2	7.45	21	0	Meat	Ma Maison	Canada	2	48	58.2	1	All Data
10488	Franken	Germany	Callahan	2007	7-Mar	United Package	4.93	My Brand A	1320	55	79	0	Dairy Products	Gai P	France	18	540	780	1	All Data
10488	Franken	Germany	Callahan	2007	7-Mar	United Package	4.93	My Brand C	192	15	101	0	Seafood	Svensk	Sweden	5	100	92	1	All Data
10489	Piccolo	Austria	Suyama	2007	7-Mar	United Package	5.29	My Brand B	189	21	22	30	Dairy Products	CQL	Spain	7	105	84	1	All Data
10489	Piccolo	Austria	Suyama	2007	7-Mar	United Package	5.29	My Brand A	250.2	17.45	29	0	Confections	Pavlova	Australia	6	108	142.2	1	All Data
10490	Abastos	Venezuela	King	2007	7-Mar	United Package	210.19	My Brand D	2640	55	79	0	Dairy Products	Gai P	France	18	1080	1560	1	All Data
10490	Abastos	Venezuela	King	2007	7-Mar	United Package	210.19	My Brand D	300	12.5	6	10	Confections	Specialty	UK	4	120	180	1	All Data
10490	Abastos	Venezuela	King	2007	7-Mar	United Package	210.19	My Brand A	223.2	7.75	125	0	Beverages	Plutzer	Germany	2	72	151.2	1	All Data
10491	Furia	Portugal	Callahan	2007	7-Mar	Federal Shipping	16.96	My Brand D	197.63	19.45	27	0	Condiments	Leka	Singapore	6	90	107.63	1	All Data
10491	Furia	Portugal	Callahan	2007	7-Mar	Federal Shipping	16.96	My Brand D	61.88	13	32	0	Condiments	Plutzer	Germany	4	28	33.88	1	All Data
10492	BD Market	Canada	Leverling	2007	7-Apr	Speedy Express	62.89	My Brand A	638.4	14	76	0	Confections	Heli	Germany	4	240	398.4	1	All Data
10492	BD Market	Canada	Leverling	2007	7-Apr	Speedy Express	62.89	My Brand A	212.8	14	26	0	Grains	Leka	Singapore	4	80	132.8	1	All Data
10493	La maison	France	Peacock	2007	7-Apr	Federal Shipping	10.64	My Brand C	226.8	21.05	76	0	Condiments	Cajun	USA	7	105	121.8	1	All Data
10493	La maison	France	Peacock	2007	7-Apr	Federal Shipping	10.64	My Brand A	122.4	17	4	100	Condiments	Cajun	USA	5	50	72.4	1	All Data
10493	La maison	France	Peacock	2007	7-Apr	Federal Shipping	10.64	My Brand B	259.2	36	26	0	Dairy Products	Norske	Norway	12	120	139.2	1	All Data
10494	Com�rcio	Brazil	Peacock	2007	7-Apr	United Package	65.99	My Brand B	912	38	21	10	Grains	Pasta BSRL	Italy	12	360	552	1	All Data
10495	Bacchus	Canada	Leverling	2007	7-Apr	Federal Shipping	4.65	My Brand A	72	9	61	0	Grains	PBAB	Sweden	3	30	42	1	All Data
10495	Bacchus	Canada	Leverling	2007	7-Apr	Federal Shipping	4.65	My Brand A	154	9.65	85	0	Seafood	NE Seafood	USA	3	60	94	1	All Data
10495	Bacchus	Canada	Leverling	2007	7-Apr	Federal Shipping	4.65	My Brand B	52	13	32	0	Condiments	Plutzer	Germany	4	20	32	1	All Data
10496	TH Inc	Brazil	King	2007	7-Apr	United Package	46.77	My Brand D	190	12.5	0	70	Dairy Products	Formaggi	Italy	4	80	110	1	All Data
10497	Lehmanns	Germany	King	2007	7-Apr	Speedy Express	36.21	My Brand A	425.6	38	21	10	Grains	Pasta BSRL	Italy	12	168	257.6	1	All Data
10497	Lehmanns	Germany	King	2007	7-Apr	Speedy Express	36.21	My Brand D	695	34.8	14	0	Dairy Products	Formaggi	Italy	11	275	420	1	All Data
10497	Lehmanns	Germany	King	2007	7-Apr	Speedy Express	36.21	My Brand B	260	13	32	0	Condiments	Plutzer	Germany	4	100	160	1	All Data
10498	Abastos	Venezuela	Callahan	2007	7-Apr	United Package	29.75	My Brand C	63	4.5	20	0	Beverages	Refrescos	Brazil	2	28	35	1	All Data
10498	Abastos	Venezuela	Callahan	2007	7-Apr	United Package	29.75	My Brand A	92	18.4	123	0	Seafood	NE Seafood	USA	7	35	57	1	All Data
10498	Abastos	Venezuela	Callahan	2007	7-Apr	United Package	29.75	My Brand C	420	14	26	0	Grains	Leka	Singapore	6	180	240	1	All Data
10499	LILA-Super	Venezuela	Peacock	2007	7-Apr	United Package	102.02	My Brand D	912	45.6	26	0	Produce	Plutzer	Germany	18	360	552	1	All Data
10499	LILA-Super	Venezuela	Peacock	2007	7-Apr	United Package	102.02	My Brand D	500	20	10	60	Confections	Karkki	Finland	8	200	300	1	All Data
10500	La maison	France	Suyama	2007	7-Apr	Speedy Express	42.68	My Brand A	176.7	15.5	39	0	Condiments	Mayumis	Japan	6	72	104.7	1	All Data
10500	La maison	France	Suyama	2007	7-Apr	Speedy Express	42.68	My Brand D	346.56	45.6	26	0	Produce	Plutzer	Germany	18	144	202.56	1	All Data
10501	Blauer SD	Germany	Dodsworth	2007	7-Apr	Federal Shipping	8.85	My Brand A	149	7.45	21	0	Meat	Ma Maison	Canada	3	60	89	1	All Data
10502	Pericles	Mexico	Fuller	2007	7-Apr	Speedy Express	69.32	My Brand A	199.5	9.5	5	70	Seafood	Lyng	Denmark	4	84	115.5	1	All Data
10502	Pericles	Mexico	Fuller	2007	7-Apr	Speedy Express	69.32	My Brand A	196.8	32.8	0	0	Meat	Gmate	Australia	13	78	118.8	1	All Data
10502	Pericles	Mexico	Fuller	2007	7-Apr	Speedy Express	69.32	My Brand A	420	14	52	0	Beverages	Bigfoot	USA	6	180	240	1	All Data
10503	Hungry Owl	Ireland	Suyama	2007	7-Apr	United Package	16.74	My Brand A	1627.5	23.25	35	0	Produce	Mayumis	Japan	9	630	997.5	1	All Data
10503	Hungry Owl	Ireland	Suyama	2007	7-Apr	United Package	16.74	My Brand B	421	21.05	76	0	Condiments	Cajun	USA	8	160	261	1	All Data
10504	WC Markets	USA	Peacock	2007	7-Apr	Federal Shipping	59.13	My Brand D	228	19	17	40	Beverages	Liquids	UK	8	96	132	1	All Data
10504	WC Markets	USA	Peacock	2007	7-Apr	Federal Shipping	59.13	My Brand A	120	10	3	40	Confections	Specialty	UK	4	48	72	1	All Data
10504	WC Markets	USA	Peacock	2007	7-Apr	Federal Shipping	59.13	My Brand A	328	32.8	0	0	Meat	Gmate	Australia	13	130	198	1	All Data
10504	WC Markets	USA	Peacock	2007	7-Apr	Federal Shipping	59.13	My Brand A	712.5	28.5	113	0	Condiments	Forets	Canada	11	275	437.5	1	All Data
10505	M�re	Canada	Leverling	2007	7-Apr	Federal Shipping	7.13	My Brand B	147.9	49.3	17	0	Confections	Forets	Canada	20	60	87.9	1	All Data
10506	Konglich	Germany	Dodsworth	2007	7-Apr	United Package	21.19	My Brand D	226.8	14	76	0	Confections	Heli	Germany	6	108	118.8	1	All Data
10506	Konglich	Germany	Dodsworth	2007	7-Apr	United Package	21.19	My Brand D	189	15	15	10	Beverages	Pavlova	Australia	6	84	105	1	All Data
10507	Antonio MT	Mexico	King	2007	7-Apr	Speedy Express	47.45	My Brand A	586.5	46	17	10	Beverages	Leka	Singapore	18	270	316.5	1	All Data
10507	Antonio MT	Mexico	King	2007	7-Apr	Speedy Express	47.45	My Brand B	162.56	12.75	15	70	Confections	Zaanse	Netherlands	5	75	87.56	1	All Data
